time,x,y,z,rotation,,,
2022-08-15 9:37:27.717,0.290854931,1.861074805,0.963947475,0.0047332,0.999920785,0.010684335,-0.004685759
2022-08-15 9:37:27.720,0.290920615,1.861042976,0.964004517,0.004343067,0.999925971,0.010422703,-0.004543559
2022-08-15 9:37:27.729,0.290848523,1.861110091,0.963880241,0.005196286,0.999914348,0.011022354,-0.004776015
2022-08-15 9:37:27.736,0.290868729,1.861083031,0.963985205,0.004480069,0.999924123,0.010494038,-0.004643733
2022-08-15 9:37:27.745,0.290893137,1.861082077,0.963984728,0.004461397,0.999923944,0.010523121,-0.004627319
2022-08-15 9:37:27.753,0.290906221,1.861053109,0.964000046,0.004438883,0.999924839,0.010465973,-0.004611116
2022-08-15 9:37:27.763,0.290922046,1.861053348,0.96401608,0.004365954,0.999925911,0.01042703,-0.004516005
2022-08-15 9:37:27.770,0.290902972,1.861053348,0.964004815,0.004380564,0.999925554,0.010427279,-0.004575295
2022-08-15 9:37:27.780,0.290939301,1.861037731,0.964026392,0.004312376,0.999926805,0.010384966,-0.004477419
2022-08-15 9:37:27.786,0.291203797,1.860969424,0.964056253,0.002990801,0.999929309,0.010473532,-0.004783649
2022-08-15 9:37:27.796,0.290892094,1.861058116,0.963990033,0.004410184,0.999925077,0.010459119,-0.004581795
